¼±¼ö¸í,Æ÷Áö¼Ç,scoring,assist,shooting,shootontarget,insidepashoot,outsidepashoot,freekick,cornerkick,throwin,dribble,keypass,forwardpass,backpass,lateralpass,attackareapass,defensiveareapass,centerareapass,longpass,middistancepass,shortpass,cross,offpressure,groundduel,airduel,tackle,clearing,intercept,block,acquisition,block,miss,foul,fouled
°í¿µÁØ,1,0.00209863589,0.00139909059,0.0181881777,0.0080447709,0.0115424974,0.00664568031,0.00279818118,0.00594613501,0.00139909059,0.0101434068,0.0080447709,0.0807974816,0.108079748,0.135012242,0.119972018,0.0286813571,0.175236097,0.0213361315,0.0664568031,0.236096537,0.0216859042,0.00209863589,0.0251836306,0.0451206716,0.0265827212,0.00349772648,0.0125918153,0.0143406786,0.0524658972,0.0153899965,0.0115424974,0.0146904512,0.0174886324
±Ç±âÇ¥,1,0,0.0185185185,0.0185185185,0,0,0.0185185185,0,0,0,0,0.0185185185,0.037037037,0.0925925926,0.148148148,0.037037037,0.0185185185,0.222222222,0,0.0555555556,0.222222222,0.037037037,0.0185185185,0,0.0555555556,0,0,0.0185185185,0.0185185185,0.0185185185,0,0,0.0185185185,0.037037037
±èÁØÈ£,1,0,0,0,0,0,0,0,0.00961538462,0,0,0,0.182692308,0.153846154,0.451923077,0.0865384615,0.125,0.576923077,0.0961538462,0.365384615,0.326923077,0.0480769231,0,0,0.00961538462,0,0,0.0192307692,0.0288461538,0.0576923077,0,0.00961538462,0.00961538462,0.00961538462
³ë°æÈ£,1,0.012195122,0,0.012195122,0.012195122,0,0.012195122,0.012195122,0,0,0,0,0.219512195,0.207317073,0.353658537,0.0365853659,0.109756098,0.634146341,0.158536585,0.280487805,0.341463415,0.012195122,0,0.0365853659,0.012195122,0.0243902439,0,0.0365853659,0.0609756098,0.0487804878,0,0.012195122,0.012195122,0
½ÅÁøÈ£,1,0.00135135135,0.00337837838,0.0125,0.00439189189,0.00101351351,0.0114864865,0.0445945946,0.0513513514,0.00304054054,0.00304054054,0.0162162162,0.301689189,0.141554054,0.45472973,0.148310811,0.15472973,0.594932432,0.175,0.303378378,0.419594595,0.0790540541,0.00405405405,0.0172297297,0.0273648649,0.0297297297,0.0209459459,0.0476351351,0.0185810811,0.0935810811,0.0212837838,0.00540540541,0.0162162162,0.00810810811
À±¹ÎÈ£,1,0,0,0.0285714286,0,0,0.0285714286,0,0,0,0,0.0285714286,0.0857142857,0.0571428571,0.371428571,0.185714286,0.0428571429,0.285714286,0.0571428571,0.142857143,0.314285714,0,0.0142857143,0.0428571429,0.0428571429,0.0142857143,0.0142857143,0,0.0285714286,0.0857142857,0.0285714286,0,0.0428571429,0.0142857143
ÀÌ¼öºó,1,0,0.000512295082,0.00717213115,0.00204918033,0.00153688525,0.0056352459,0.0138319672,0,0.000512295082,0.00461065574,0.00614754098,0.213114754,0.105020492,0.320696721,0.0640368852,0.107581967,0.467213115,0.102971311,0.22182377,0.314036885,0.00614754098,0.00614754098,0.0266393443,0.0307377049,0.0384221311,0.0194672131,0.0404713115,0.025102459,0.0922131148,0.0210040984,0.00768442623,0.0158811475,0.00665983607
¸ð¼¼½º,2,0.0020661157,0,0.0144628099,0.0041322314,0.0144628099,0,0,0,0,0.020661157,0.0041322314,0.0661157025,0.097107438,0.076446281,0.103305785,0.0165289256,0.119834711,0.0103305785,0.0640495868,0.165289256,0.00826446281,0.0020661157,0.0599173554,0.0454545455,0.020661157,0.0144628099,0.00826446281,0.00826446281,0.041322314,0.0020661157,0.0165289256,0.020661157,0.0165289256
ÀÌÈ£Àç,2,0.00440528634,0,0.0264317181,0.00881057269,0.0220264317,0.00440528634,0,0,0,0.00440528634,0.00881057269,0.0837004405,0.0748898678,0.0792951542,0.101321586,0.00881057269,0.127753304,0.013215859,0.0616740088,0.162995595,0.00440528634,0.00440528634,0.0484581498,0.118942731,0.0264317181,0.0220264317,0.013215859,0.013215859,0.0396475771,0.0176211454,0.00440528634,0.0176211454,0.0220264317
½É»ó¹Î,0,0,0,0.000839630563,0,0,0.000839630563,0.00713685978,0.000419815281,0.0860621327,0.00755667506,0.00545759866,0.235936188,0.130982368,0.173803526,0.123845508,0.124685139,0.292191436,0.050797649,0.174643157,0.315281276,0.0365239295,0.00419815281,0.0193115029,0.0193115029,0.0230898405,0.0327455919,0.0386230059,0.013434089,0.0486985726,0.023929471,0.00419815281,0.00545759866,0.0117548279
±×·Î´×,2,0,0,0.0116448326,0.00145560408,0.00873362445,0.00291120815,0,0,0.00291120815,0.00436681223,0.0058224163,0.03930131,0.0625909753,0.0655021834,0.077147016,0.00291120815,0.0873362445,0.00436681223,0.0232896652,0.139737991,0.0101892285,0,0.0422125182,0.0931586608,0.0145560408,0.0174672489,0.0058224163,0.00727802038,0.0276564774,0.00291120815,0.0145560408,0.0247452693,0.0145560408
¹ÚÂù¿ë,0,0,0,0.00364842454,0.000331674959,0.00298507463,0.000663349917,0.00862354892,0,0,0,0.000995024876,0.202985075,0.0205638474,0.289883914,0.00597014925,0.24145937,0.266003317,0.106135987,0.251409619,0.155887231,0,0,0.0315091211,0.0524046434,0.0185737977,0.0792703151,0.039800995,0.0268656716,0.0265339967,0.0288557214,0.000663349917,0.0119402985,0.00364842454
±è¿ëÈ¯,0,0,0.00117924528,0.00117924528,0,0,0.00117924528,0.00235849057,0,0.0955188679,0.0106132075,0.00471698113,0.242924528,0.158018868,0.170990566,0.139150943,0.140330189,0.29245283,0.0589622642,0.179245283,0.333726415,0.0365566038,0.00235849057,0.0365566038,0.0235849057,0.0330188679,0.0377358491,0.0471698113,0.0306603774,0.054245283,0.0153301887,0.00589622642,0.0153301887,0.00943396226
±×·£Æ®,0,0.000822368421,0,0.00575657895,0.00246710526,0.00493421053,0.000822368421,0.0123355263,0,0.000411184211,0.000822368421,0.000822368421,0.202713816,0.0246710526,0.276726974,0.00740131579,0.219161184,0.277549342,0.119654605,0.226151316,0.158305921,0.000411184211,0.000822368421,0.0185032895,0.0814144737,0.0127467105,0.0892269737,0.0579769737,0.0185032895,0.0333059211,0.0411184211,0.00205592105,0.00699013158,0.00452302632
±è°æÀç,0,0,0,0.000756429652,0,0.000756429652,0,0.0105900151,0,0.0121028744,0.00302571861,0.0015128593,0.201210287,0.0506807867,0.385022693,0.0355521936,0.189863843,0.411497731,0.0892586989,0.270045386,0.277609682,0.00529500756,0.000756429652,0.0317700454,0.0620272315,0.0166414523,0.0537065053,0.0537065053,0.017397882,0.0272314675,0.0310136157,0.00378214826,0.0121028744,0.00907715582
À¯ÁÖ¾È,2,0,0,0.012987013,0,0.00649350649,0.00649350649,0,0,0,0.038961039,0.012987013,0.0454545455,0.0584415584,0.0844155844,0.0844155844,0.0194805195,0.0844155844,0,0.038961039,0.149350649,0.012987013,0,0.0324675325,0.038961039,0.00649350649,0.012987013,0.0194805195,0.00649350649,0.0584415584,0.0194805195,0.00649350649,0,0.0194805195
À±Á¾±Ô,0,0.000329924117,0.000329924117,0.00296931706,0.000989772352,0.000659848235,0.00230946882,0.00494886176,0,0.104256021,0.00527878588,0.00494886176,0.217090069,0.179808644,0.295612009,0.164962059,0.121741999,0.405806664,0.0481689211,0.25239195,0.391949852,0.0151765094,0.00395908941,0.0204552953,0.0221049159,0.0234246123,0.0171560541,0.03365226,0.0237545365,0.05047839,0.0164962059,0.00461893764,0.0131969647,0.00659848235
¿ÀÇö±Ô,2,0.00541892455,0.00125052105,0.0283451438,0.0116715298,0.0225093789,0.0058357649,0,0,0.00041684035,0.0108378491,0.0066694456,0.0650270946,0.0637765736,0.0933722384,0.08336807,0.015423093,0.123384744,0.0229262193,0.0454355982,0.153814089,0.016673614,0.0050020842,0.0533555648,0.127553147,0.0145894123,0.00458524385,0.0075031263,0.008336807,0.0471029596,0.0116715298,0.0108378491,0.0150062526,0.0150062526
¾Èº´ÁØ,2,0.00599315068,0,0.0308219178,0.0179794521,0.0239726027,0.00684931507,0.00171232877,0,0,0.00428082192,0.0051369863,0.0556506849,0.0393835616,0.0813356164,0.0590753425,0.00684931507,0.110445205,0.00941780822,0.0505136986,0.116438356,0.00342465753,0.00342465753,0.0325342466,0.119863014,0.00599315068,0.0128424658,0.00428082192,0.00684931507,0.0316780822,0.00770547945,0.00684931507,0.011130137,0.0171232877
±è°ÇÈñ,2,0.00250312891,0,0.0287859825,0.0112640801,0.0250312891,0.00375469337,0.00125156446,0,0,0.0175219024,0.00500625782,0.085106383,0.0826032541,0.0688360451,0.102628285,0.00876095119,0.125156446,0.00750938673,0.0475594493,0.181476846,0.00375469337,0.00125156446,0.0387984981,0.112640801,0.00876095119,0.0100125156,0.00625782228,0.00876095119,0.0425531915,0.00375469337,0.00750938673,0.0125156446,0.0187734668
±è¿À±Ô,0,0.000360620267,0,0.0021637216,0.000360620267,0.00144248107,0.000721240534,0.0158672917,0,0.00144248107,0.0010818608,0.00144248107,0.302560404,0.037865128,0.385863686,0.0328164443,0.20302921,0.490443563,0.102416156,0.276235124,0.347637937,0.00360620267,0.000721240534,0.0165885323,0.05409304,0.0180310133,0.0717634331,0.063469167,0.0198341147,0.0476018752,0.0313739632,0.00252434187,0.00721240534,0.0075730256
±èÁø±Ô,1,0.0011055832,0.000552791598,0.0182421227,0.00386954118,0.00718629077,0.011055832,0.0121614151,0.0171365395,0.00386954118,0.00331674959,0.00884466556,0.166943062,0.138197899,0.261470426,0.122719735,0.0707573245,0.373134328,0.0696517413,0.175787728,0.321171918,0.0309563295,0.00608070757,0.0143725815,0.0193477059,0.0182421227,0.0204532891,0.0215588723,0.0204532891,0.0619126589,0.0232172471,0.00497512438,0.0165837479,0.00276395799
°í¸í¼®,0,0.00180614088,0,0.00421432872,0.00240818784,0.00361228176,0.00060204696,0.00722456352,0,0.00120409392,0.00060204696,0.00060204696,0.181818182,0.0234798314,0.191450933,0.0102347983,0.153521975,0.232992173,0.08910295,0.179409994,0.128236002,0.00240818784,0.00060204696,0.0258880193,0.0662251656,0.0216736905,0.0878988561,0.059602649,0.0307043949,0.0415412402,0.0361228176,0.00421432872,0.00541842264,0.00782661048
¸Í¼º¿õ,1,0,0.00155884645,0.00467653936,0.000779423227,0.00155884645,0.00311769291,0.00545596259,0,0.000779423227,0.00701480904,0.00389711613,0.157443492,0.0911925175,0.26812159,0.0724863601,0.092751364,0.351519875,0.0888542479,0.174590803,0.253312549,0.00857365549,0.00155884645,0.017147311,0.0350740452,0.0374123149,0.0303975058,0.034294622,0.0288386594,0.0615744349,0.0194855807,0.00233826968,0.0272798129,0.0233826968
±èÈÆ¹Î,0,0,0.00284090909,0.0170454545,0.00568181818,0.00568181818,0.0113636364,0,0,0.0880681818,0.0198863636,0.0113636364,0.116477273,0.0539772727,0.198863636,0.102272727,0.0681818182,0.198863636,0.0369318182,0.181818182,0.150568182,0.0340909091,0.00284090909,0.0170454545,0.0284090909,0.0397727273,0.0255681818,0.03125,0.0142045455,0.0568181818,0.0369318182,0.00284090909,0.00284090909,0.0113636364
Á¶¼º¿í,0,0,0,0.00468018721,0.0015600624,0.0031201248,0.0015600624,0.0109204368,0,0,0.0031201248,0,0.154446178,0.0124804992,0.221528861,0.00468018721,0.131045242,0.252730109,0.096723869,0.165366615,0.126365055,0,0.0015600624,0.0327613105,0.0702028081,0.0171606864,0.104524181,0.0452418097,0.0218408736,0.0280811232,0.0405616225,0.00780031201,0.00936037441,0.0015600624
ÃÖÁö¹¬,0,0,0,0.00123685838,0.00061842919,0.00061842919,0.00061842919,0.0197897341,0.00989486704,0.0482374768,0.00371057514,0.0061842919,0.249226964,0.111317254,0.178726036,0.0705009276,0.156462585,0.312306741,0.0556586271,0.179344465,0.304267161,0.0272108844,0.00123685838,0.025974026,0.0290661719,0.0315398887,0.0303030303,0.0426716141,0.0179344465,0.0420531849,0.0253555968,0.00494743352,0.0160791589,0.0148423006
·¹¿À³ª¸£µµ,2,0.00457570715,0.00166389351,0.0270382696,0.0133111481,0.0228785358,0.00415973378,0.000831946755,0,0.000415973378,0.00623960067,0.0116472546,0.0615640599,0.0544925125,0.0640599002,0.0827787022,0.00582362729,0.0915141431,0.0178868552,0.0465890183,0.115640599,0.00873544093,0.00457570715,0.0432612313,0.0599001664,0.015391015,0.00332778702,0.00415973378,0.00415973378,0.0303660566,0.00831946755,0.00873544093,0.0249584027,0.012063228
ÃÖ±âÀ±,1,0.0021141649,0.0021141649,0.0147991543,0.00845665962,0.0126849894,0.0021141649,0,0,0.00845665962,0.0169133192,0.0105708245,0.0486257928,0.145877378,0.0782241015,0.126849894,0.021141649,0.124735729,0.0147991543,0.0634249471,0.194503171,0.0253699789,0.00422832981,0.0169133192,0.0380549683,0.0845665962,0,0.0105708245,0.0105708245,0.0465116279,0.0105708245,0.0147991543,0.0253699789,0.021141649
¹Ú±Ô¹Î,1,0.00352112676,0,0.0176056338,0.0105633803,0.014084507,0.00352112676,0.00352112676,0,0,0.014084507,0,0.088028169,0.073943662,0.0563380282,0.0774647887,0.0211267606,0.11971831,0.00352112676,0.0563380282,0.158450704,0.00352112676,0.00352112676,0.0457746479,0.0422535211,0.0176056338,0.014084507,0.0316901408,0.0281690141,0.0528169014,0.0316901408,0.014084507,0.0176056338,0.0281690141
ÀÌ±Ô¼º,1,0.000414250207,0.000414250207,0.00911350456,0.000828500414,0.00248550124,0.00662800331,0.0194697597,0.0144987572,0.00455675228,0.00538525269,0.00787075394,0.214167357,0.150787075,0.324772162,0.154101077,0.0807787904,0.454846727,0.06006628,0.202982601,0.426677713,0.0256835128,0.00455675228,0.0186412593,0.0161557581,0.0343827672,0.012013256,0.033968517,0.0144987572,0.0629660315,0.0153272577,0.00414250207,0.0149130075,0.00621375311
±è¼ºÁØ,1,0,0,0.00943396226,0,0,0.00943396226,0,0,0,0,0,0.169811321,0.283018868,0.320754717,0.0660377358,0.113207547,0.594339623,0.0188679245,0.330188679,0.424528302,0,0,0.0283018868,0.0188679245,0.0566037736,0.0188679245,0.0188679245,0.0566037736,0.0849056604,0.00943396226,0.00943396226,0.0377358491,0.00943396226
±è¹ÎÁØ,1,0.0017452007,0,0.017452007,0.0122164049,0.0157068063,0.0017452007,0,0,0.0034904014,0.0209424084,0.0017452007,0.0698080279,0.153577661,0.0837696335,0.165794066,0.0122164049,0.129144852,0.017452007,0.0471204188,0.242582897,0.0209424084,0.0034904014,0.034904014,0.0506108202,0.0209424084,0.00698080279,0.0139616056,0.0139616056,0.0401396161,0.0244328098,0.00698080279,0.0157068063,0.017452007
°í¸íÁø2,1,0,0,0.00225733634,0,0,0.00225733634,0.00451467269,0,0.00225733634,0,0.00225733634,0.230248307,0.133182844,0.340857788,0.0948081264,0.101580135,0.507900677,0.0586907449,0.230248307,0.415349887,0.00225733634,0,0.0180586907,0.0474040632,0.0316027088,0.0293453725,0.0225733634,0.0135440181,0.0519187359,0.00902934537,0,0.00902934537,0.00225733634
ÀÓÁ¾Àº,0,0.00074906367,0.00074906367,0.00374531835,0.00149812734,0.00299625468,0.00074906367,0.0127340824,0,0,0.00074906367,0.00149812734,0.29588015,0.0546816479,0.41423221,0.0164794007,0.296629213,0.451685393,0.128089888,0.383520599,0.253183521,0.00524344569,0,0.0224719101,0.0629213483,0.0104868914,0.070411985,0.0606741573,0.0149812734,0.0284644195,0.0209737828,0.00374531835,0.00524344569,0.00599250936
±Ç¼øÇü,1,0.000627352572,0,0.0112923463,0.000627352572,0.000627352572,0.0106649937,0.0276035132,0.00690087829,0.00188205772,0.000627352572,0.00690087829,0.212045169,0.0727728984,0.323086575,0.0577164366,0.113550816,0.43663739,0.090966123,0.220828105,0.296110414,0.0106649937,0.00188205772,0.0225846926,0.0250941029,0.0276035132,0.0257214555,0.0376411543,0.02195734,0.0922208281,0.0301129235,0.00564617315,0.00752823087,0.00941028858
±èÇöÅÂ,1,0,0,0.00201612903,0,0.00201612903,0,0.00403225806,0,0,0,0.0060483871,0.149193548,0.0725806452,0.209677419,0.0443548387,0.102822581,0.284274194,0.0725806452,0.193548387,0.165322581,0,0.00403225806,0.00806451613,0.0362903226,0.0161290323,0.0322580645,0.0282258065,0.0161290323,0.0544354839,0.0201612903,0.00403225806,0.0060483871,0.00403225806
¹Ð·Î½º,1,0.00302724521,0,0.0312815338,0.0121089808,0.00908173562,0.0221997982,0.0262361251,0,0.00201816347,0.00504540868,0.0100908174,0.184661958,0.049445005,0.240161453,0.0776992936,0.0716448032,0.324924319,0.108980827,0.179616549,0.185671039,0.00403632694,0.00302724521,0.0242179617,0.0272452069,0.0353178607,0.015136226,0.0292633703,0.0161453078,0.0575176589,0.015136226,0.00403632694,0.0161453078,0.00807265388
¾ç½ÃÈÄ,1,0,0,0,0,0,0,0.0099009901,0,0,0.00247524752,0,0.198019802,0.141089109,0.24009901,0.0272277228,0.138613861,0.413366337,0.0816831683,0.254950495,0.242574257,0.00247524752,0.00742574257,0.0396039604,0.0618811881,0.0396039604,0.0643564356,0.0668316832,0.0272277228,0.0841584158,0.0371287129,0.00742574257,0.00742574257,0.00495049505
Á¤¼®È­,1,0,0,0.0165289256,0,0.00826446281,0.00826446281,0.00826446281,0.0165289256,0,0,0.0165289256,0.157024793,0.0909090909,0.231404959,0.132231405,0.0909090909,0.256198347,0.0165289256,0.173553719,0.289256198,0.0330578512,0.00826446281,0.0330578512,0.00826446281,0.0165289256,0,0.00826446281,0.00826446281,0.0909090909,0,0.00826446281,0.0247933884,0.0165289256
¹Ä¸®Ä¡,2,0.00448430493,0.000498256104,0.0523168909,0.0199302441,0.0279023418,0.0244145491,0.00448430493,0,0,0.0129546587,0.0114598904,0.0617837569,0.0637767813,0.0976581963,0.0757349278,0.0109616343,0.136522172,0.00847035376,0.0597907324,0.154957648,0.00697558545,0.00199302441,0.043348281,0.121076233,0.00548081714,0.00747384155,0.00398604883,0.000996512207,0.03836572,0.00647732935,0.0179372197,0.0114598904,0.00847035376
¹Ú¿ëÁö,2,0,0,0.0134228188,0,0.0134228188,0,0,0,0,0.0134228188,0.0067114094,0.0536912752,0.154362416,0.0604026846,0.127516779,0.0134228188,0.127516779,0.0134228188,0.0469798658,0.208053691,0.0201342282,0,0.0738255034,0.0805369128,0.0134228188,0,0.0067114094,0.0067114094,0.0134228188,0,0.0067114094,0.0134228188,0.0134228188
¹ÚÁö¿ø,2,0,0,0.0113636364,0,0,0.0113636364,0,0,0,0.0227272727,0,0.0511363636,0.0170454545,0.0795454545,0.0511363636,0.0340909091,0.0625,0.00568181818,0.0738636364,0.0681818182,0.0284090909,0.00568181818,0.0227272727,0.0227272727,0.0397727273,0.00568181818,0.00568181818,0,0.0681818182,0.0170454545,0.00568181818,0,0.00568181818
¾ö½Â¹Î,2,0,0,0.00636942675,0,0,0.00636942675,0,0,0,0.0191082803,0,0.0191082803,0.101910828,0.0382165605,0.0700636943,0.025477707,0.0636942675,0,0.0127388535,0.146496815,0,0,0.0191082803,0.025477707,0.025477707,0.00636942675,0.025477707,0.00636942675,0.0445859873,0.025477707,0.0127388535,0.0318471338,0.00636942675
±è¿µ±Ç,0,0,0,0.00121691512,0.00030422878,0.00091268634,0.00030422878,0.0270763614,0,0.00091268634,0.00060845756,0.00182537268,0.383328263,0.0666261028,0.393672041,0.0285975053,0.264679039,0.550349863,0.163979312,0.35655613,0.323090964,0.0015211439,0.00060845756,0.0194706419,0.0295101917,0.0127776088,0.051110435,0.0538484941,0.0161241253,0.0368116824,0.0155156678,0.00182537268,0.00486766048,0.00547611804
ÀÌ¸íÀç,0,0,0.00193673338,0.00710135571,0.000645577792,0.00193673338,0.00516462234,0.00581020013,0.00129115558,0.0910264687,0.00968366688,0.00774693351,0.174306004,0.18140736,0.180116204,0.154293092,0.122659781,0.258876695,0.0626210458,0.157520981,0.31568754,0.0471271788,0.00129115558,0.0193673338,0.0219496449,0.0167850226,0.0367979342,0.0329244674,0.0206584893,0.04970949,0.0180761782,0.00451904454,0.00516462234,0.00516462234
¼³¿µ¿ì,0,0,0.00104202848,0.010072942,0.00243139979,0.00451545676,0.00555748524,0.00972559917,0,0.0812782216,0.00521014241,0.00659951372,0.22229941,0.231330323,0.299062174,0.204932268,0.140326502,0.407433137,0.0607849948,0.234456408,0.457450504,0.028134769,0.0038207711,0.0204932268,0.0208405696,0.0284821118,0.0371656825,0.0451545676,0.0253560264,0.0580062522,0.0208405696,0.00486279958,0.00868357068,0.0159777701
°­»óÈñ,0,0,0,0,0,0,0,0.0209205021,0,0.00418410042,0,0,0.309623431,0.0460251046,0.543933054,0.00836820084,0.330543933,0.560669456,0.230125523,0.410041841,0.259414226,0.00418410042,0,0.00836820084,0.0292887029,0.0251046025,0.0418410042,0.0753138075,0.0167364017,0.0251046025,0.0167364017,0,0,0.00418410042
¸¶»óÈÆ,0,0,0,0.00340136054,0.000680272109,0.00340136054,0,0.00952380952,0,0.00136054422,0.00136054422,0.000680272109,0.2,0.0319727891,0.217006803,0.00544217687,0.223809524,0.219727891,0.0775510204,0.202040816,0.169387755,0.000680272109,0.000680272109,0.0224489796,0.0632653061,0.0217687075,0.0795918367,0.0489795918,0.0265306122,0.0353741497,0.031292517,0.00204081633,0.0074829932,0.0074829932
ÀÌÃ»¿ë,1,0.00125156446,0.000834376304,0.0108468919,0.00292031706,0.00625782228,0.00458906967,0.0204422194,0.0204422194,0.0116812683,0.00917813934,0.0104297038,0.236545682,0.156028369,0.347934919,0.2077597,0.0863579474,0.446391322,0.0609094702,0.212765957,0.466833542,0.0479766375,0.00709219858,0.0183562787,0.0250312891,0.0267000417,0.00959532749,0.0325406758,0.0166875261,0.0680016688,0.019190655,0.00834376304,0.00584063413,0.0262828536
¸¶Æ¾ ¾Æ´ã,2,0.0106888361,0.00475059382,0.0237529691,0.0154394299,0.0178147268,0.00593824228,0,0,0,0.00118764846,0.0166270784,0.0451306413,0.0605700713,0.104513064,0.0950118765,0.00237529691,0.112826603,0.0142517815,0.0403800475,0.155581948,0,0.00118764846,0.0475059382,0.106888361,0.00356294537,0.00831353919,0.00475059382,0.00593824228,0.0190023753,0.0142517815,0.00593824228,0.0106888361,0.00831353919
±èÁö¼ö,0,0,0.000603864734,0,0,0,0,0.01147343,0,0.000603864734,0,0.000603864734,0.145531401,0.0241545894,0.201690821,0.00301932367,0.179951691,0.188405797,0.0809178744,0.173913043,0.116545894,0,0.0018115942,0.0217391304,0.0434782609,0.0126811594,0.059178744,0.0483091787,0.0144927536,0.029589372,0.0187198068,0,0.00301932367,0.00543478261
°û±¤¼±,0,0,0,0,0,0,0,0.0259301015,0,0,0.00112739572,0,0.161217587,0.0191657272,0.249154453,0.00112739572,0.224351747,0.204058625,0.10259301,0.192784667,0.13416009,0,0.00225479143,0.0259301015,0.0439684329,0.00901916573,0.0800450958,0.0450958286,0.02367531,0.0169109357,0.0383314543,0,0.00789177001,0.00563697858
°­ÀÇºó,0,0,0.000669792364,0.00133958473,0.00133958473,0.00133958473,0,0.0154052244,0,0.00133958473,0,0.00133958473,0.171466845,0.0395177495,0.167448091,0.0187541862,0.156061621,0.203616879,0.0629604823,0.153382451,0.162089752,0.00200937709,0,0.0321500335,0.0663094441,0.022103148,0.0884125921,0.0401875419,0.0267916946,0.0354989953,0.0415271266,0.00468854655,0.0140656397,0.00535833891
¹ÚÁÖ¿µ,2,0,0,0.0153061224,0.00510204082,0.0153061224,0,0,0,0,0,0.0204081633,0.0408163265,0.056122449,0.0765306122,0.0969387755,0,0.0765306122,0.00510204082,0.0357142857,0.132653061,0,0,0.0153061224,0.0306122449,0.0102040816,0,0,0.00510204082,0.0102040816,0.0102040816,0.0153061224,0.0153061224,0
¹é½ÂÈ£,1,0.00075443229,0.00188608072,0.0120709166,0.0033949453,0.00301772916,0.00905318748,0.0282912109,0.0252734817,0.00301772916,0.00716710675,0.0128253489,0.230101848,0.128630705,0.311957752,0.0931723878,0.13994719,0.437570728,0.0878913618,0.26518295,0.317615994,0.0380988306,0.00565824217,0.0173519427,0.0475292343,0.0245190494,0.0399849114,0.0422482082,0.0245190494,0.0660128253,0.0256506978,0.00414937759,0.0105620521,0.00829875519
ÀÌ½Â±â,1,0,0.00163666121,0.0147299509,0.00327332242,0.00654664484,0.00818330606,0.0180032733,0.0196399345,0.00327332242,0.00163666121,0.0130932897,0.142389525,0.137479542,0.314238953,0.109656301,0.106382979,0.37806874,0.0523731588,0.20294599,0.338788871,0.0474631751,0.00327332242,0.0196399345,0.0278232406,0.0294599018,0.0196399345,0.0343698854,0.0163666121,0.085106383,0.022913257,0.00818330606,0.00654664484,0.00654664484
ÀÌÀ±±Ç,1,0,0,0,0,0,0,0,0,0,0.03,0,0.06,0.11,0.06,0.1,0.05,0.08,0.01,0.04,0.18,0.02,0,0.05,0.03,0.04,0,0,0,0.05,0.01,0,0,0.02
±¸½ºÅ¸º¸,2,0.0039408867,0.00197044335,0.0270935961,0.0147783251,0.0246305419,0.00246305419,0,0,0.000985221675,0.00640394089,0.0123152709,0.0916256158,0.0679802956,0.084729064,0.106896552,0.0133004926,0.124137931,0.018226601,0.0581280788,0.167980296,0.0137931034,0.00197044335,0.0275862069,0.163054187,0.0113300493,0.0187192118,0.0078817734,0.00689655172,0.0354679803,0.00738916256,0.0118226601,0.0162561576,0.0113300493
ÀÌÁØÈ£,1,0,0,0,0,0,0,0,0,0,0.0118343195,0.00591715976,0.0177514793,0.0887573964,0.124260355,0.112426036,0.0118343195,0.106508876,0.00591715976,0.0295857988,0.195266272,0.00591715976,0.00591715976,0.0591715976,0.0295857988,0.0591715976,0.0118343195,0,0.00591715976,0.0177514793,0.0177514793,0.0236686391,0.00591715976,0.0118343195
¹ÚÁÖÈ£,1,0,0.000363240102,0.00254268071,0.000363240102,0,0.00254268071,0.00726480203,0,0.00181620051,0.00217944061,0.00326916092,0.152197603,0.10570287,0.264802034,0.0701053396,0.0711950599,0.381402107,0.0526698147,0.193606974,0.276425717,0.00326916092,0.00435888122,0.0199782056,0.0254268071,0.0312386487,0.021431166,0.0276062477,0.0203414457,0.0780966219,0.0323283691,0.00181620051,0.0138031239,0.0148928442
Á¤È£Áø,1,0,0,0,0,0,0,0.0136986301,0,0,0,0,0.0684931507,0.0136986301,0.260273973,0,0.0684931507,0.273972603,0.123287671,0.136986301,0.0821917808,0,0,0.0273972603,0,0.0273972603,0,0.0136986301,0.0273972603,0.0273972603,0.0136986301,0,0.0547945205,0
È²ÀçÈ¯,1,0,0,0.0145454545,0.00727272727,0.00363636364,0.0109090909,0,0,0,0.0145454545,0,0.0181818182,0.0654545455,0.130909091,0.0727272727,0.0145454545,0.127272727,0.0145454545,0.0436363636,0.156363636,0.00727272727,0.0145454545,0.0181818182,0.0363636364,0.0181818182,0,0,0.0109090909,0.0509090909,0.0181818182,0.00727272727,0.0145454545,0.00363636364
¹Ú¼ºÇö,1,0,0,0,0,0,0,0,0,0.0638297872,0,0,0.085106383,0.127659574,0.106382979,0.106382979,0.0638297872,0.14893617,0.0212765957,0.127659574,0.170212766,0,0,0.0212765957,0.0212765957,0.0212765957,0.0638297872,0.0425531915,0,0.0425531915,0.0212765957,0,0,0
¹Ú¿ëÈñ,2,0,0,0.00666666667,0.00666666667,0.00666666667,0,0,0,0,0.02,0,0.0266666667,0.02,0.0866666667,0.0533333333,0.0133333333,0.0666666667,0.0266666667,0.0133333333,0.0933333333,0.0133333333,0,0.06,0.04,0.00666666667,0.00666666667,0.00666666667,0.00666666667,0.02,0.00666666667,0.02,0.0133333333,0.00666666667
